record_id,sale_date,day_of_week,is_weekend,branch,category,campaign,customers_count,employee_count,units_sold,avg_price_per_unit,discount_rate,sales_amount,cost_amount,gross_profit,payment_method,returned,satisfaction_score,branch_a_outlier,special_high_sales_day
R01353,2026-05-13,???,FALSE,C,Food & Beverage,None,159,28,210,446.97,2.4%,"91,610.52","56,020.57","35,589.95",Cash,FALSE,5,FALSE,FALSE
R01653,2026-05-13,???,FALSE,C,Fashion,None,134,17,97,"1,114.25",3.6%,"104,191.37","62,537.52","41,653.85",Credit Card,FALSE,4.5,FALSE,FALSE
R00847,2026-05-13,???,FALSE,D,Electronics,None,153,25,59,"1,510.24",2.6%,"86,787.61","63,535.49","23,252.12",Cash,FALSE,3.9,FALSE,FALSE
R02419,2026-05-13,???,FALSE,D,Fashion,Member Day,138,22,124,786.03,7.2%,"90,449.58","50,645.83","39,803.75",E-Wallet,FALSE,4.1,FALSE,FALSE
R02759,2026-05-13,???,FALSE,D,Home & Living,Weekend Boost,169,24,98,"1,157.52",7.9%,"104,474.99","67,259.86","37,215.13",QR Payment,FALSE,4.1,FALSE,FALSE
R00471,2026-05-13,???,FALSE,E,Fashion,None,115,26,99,176.59,0.7%,"17,359.79","9,758.04","7,601.75",E-Wallet,FALSE,4.6,FALSE,FALSE
R01967,2026-05-13,???,FALSE,E,Food & Beverage,None,147,26,183,438.33,2.3%,"78,370.19","48,787.95","29,582.24",Cash,FALSE,3.7,FALSE,FALSE
R01620,2026-05-14,????????,FALSE,A,Fashion,Weekend Boost,109,18,103,623.15,8.5%,"58,729.18","31,649.11","27,080.07",Mobile Banking,FALSE,3.9,FALSE,FALSE
R01928,2026-05-14,????????,FALSE,A,Home & Living,None,78,13,34,"1,039.69",2.3%,"34,536.39","21,826.04","12,710.35",E-Wallet,FALSE,4.2,FALSE,FALSE
R01940,2026-05-14,????????,FALSE,A,Food & Beverage,None,123,21,158,385.70,3.3%,"58,930.18","36,328.02","22,602.16",E-Wallet,FALSE,4.7,FALSE,FALSE
R02491,2026-05-14,????????,FALSE,A,Food & Beverage,Clearance Sale,138,25,156,518.52,18.1%,"66,247.75","39,829.66","26,418.09",E-Wallet,FALSE,4.8,FALSE,FALSE
R00559,2026-05-14,????????,FALSE,B,Food & Beverage,None,124,18,134,710.63,3.6%,"91,796.29","58,543.36","33,252.93",QR Payment,FALSE,4.1,FALSE,FALSE
R01420,2026-05-14,????????,FALSE,B,Beauty,None,171,29,144,574.85,2.1%,"81,040.74","40,664.99","40,375.75",Mobile Banking,FALSE,3.2,FALSE,FALSE
R02965,2026-05-14,????????,FALSE,B,Electronics,None,81,18,15,"1,867.82",3.3%,"27,092.69","19,416.45","7,676.24",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01465,2026-05-14,????????,FALSE,C,Food & Beverage,None,90,16,117,321.37,2.0%,"36,848.41","22,935.30","13,913.11",QR Payment,FALSE,3.6,FALSE,FALSE
R01692,2026-05-14,????????,FALSE,C,Food & Beverage,None,120,24,127,345.92,2.2%,"42,965.25","27,102.08","15,863.17",Mobile Banking,FALSE,3.5,FALSE,FALSE
R02459,2026-05-14,????????,FALSE,C,Food & Beverage,Member Day,122,19,140,485.02,6.5%,"63,489.77","41,300.16","22,189.61",QR Payment,FALSE,3.9,FALSE,FALSE
R01795,2026-05-14,????????,FALSE,D,Beauty,Member Day,106,20,83,749.83,8.2%,"57,132.56","29,312.05","27,820.51",Mobile Banking,FALSE,5,FALSE,FALSE
R01911,2026-05-14,????????,FALSE,D,Electronics,Member Day,57,16,11,"1,476.55",6.8%,"15,137.63","10,835.93","4,301.70",Credit Card,FALSE,4.3,FALSE,FALSE
R02910,2026-05-14,????????,FALSE,D,Food & Beverage,Clearance Sale,110,21,140,269.12,17.2%,"31,196.64","19,465.96","11,730.68",E-Wallet,FALSE,4.3,FALSE,FALSE
R00627,2026-05-14,????????,FALSE,E,Food & Beverage,None,177,23,205,706.49,2.1%,"141,788.93","82,603.34","59,185.59",QR Payment,FALSE,4.2,FALSE,FALSE
R00824,2026-05-14,????????,FALSE,E,Home & Living,None,136,21,93,817.05,1.8%,"74,618.00","47,722.61","26,895.39",E-Wallet,FALSE,4.1,FALSE,FALSE
R02534,2026-05-14,????????,FALSE,E,Beauty,None,162,28,134,631.38,0.9%,"83,842.93","43,956.87","39,886.06",QR Payment,FALSE,4.2,FALSE,FALSE
R02779,2026-05-14,????????,FALSE,E,Beauty,Payday Promo,169,26,113,"1,227.45",11.3%,"123,028.33","65,884.65","57,143.68",E-Wallet,FALSE,4.8,FALSE,FALSE
R00031,2026-05-15,?????,FALSE,A,Food & Beverage,None,160,24,194,481.67,5.0%,"88,772.21","55,901.62","32,870.59",E-Wallet,FALSE,4.4,FALSE,FALSE
R01993,2026-05-15,?????,FALSE,A,Beauty,Member Day,121,19,74,902.65,7.5%,"61,786.47","30,405.60","31,380.87",Credit Card,FALSE,4.4,FALSE,FALSE
R02246,2026-05-15,?????,FALSE,A,Electronics,None,151,29,93,895.29,3.5%,"80,348.23","57,603.15","22,745.08",Credit Card,TRUE,3.7,FALSE,FALSE
R00032,2026-05-15,?????,FALSE,B,Beauty,Member Day,128,16,95,905.56,10.2%,"77,253.13","40,312.67","36,940.46",E-Wallet,FALSE,5,FALSE,FALSE
R00141,2026-05-15,?????,FALSE,B,Food & Beverage,None,135,21,187,430.55,3.4%,"77,776.26","49,419.38","28,356.88",E-Wallet,FALSE,4.3,FALSE,FALSE
R00404,2026-05-15,?????,FALSE,B,Home & Living,Clearance Sale,144,24,62,"1,299.46",18.6%,"65,580.90","42,122.35","23,458.55",E-Wallet,FALSE,4.4,FALSE,FALSE
R01327,2026-05-15,?????,FALSE,C,Electronics,Member Day,156,27,80,"1,182.49",5.6%,"89,301.40","64,151.36","25,150.04",Mobile Banking,FALSE,4.1,FALSE,FALSE
R01617,2026-05-15,?????,FALSE,C,Electronics,Weekend Boost,105,20,50,"1,022.46",6.2%,"47,953.15","34,589.84","13,363.31",QR Payment,FALSE,4.4,FALSE,FALSE
R02899,2026-05-15,?????,FALSE,C,Fashion,Member Day,162,26,136,777.97,8.1%,"97,233.27","56,203.94","41,029.33",QR Payment,FALSE,4.6,FALSE,FALSE
R00674,2026-05-15,?????,FALSE,E,Beauty,Payday Promo,146,23,107,835.08,9.3%,"81,044.12","38,586.96","42,457.16",QR Payment,FALSE,5,FALSE,FALSE
R00934,2026-05-15,?????,FALSE,E,Fashion,Weekend Boost,108,19,69,998.93,8.1%,"63,343.04","35,801.41","27,541.63",QR Payment,FALSE,4.6,FALSE,FALSE
R01463,2026-05-15,?????,FALSE,E,Food & Beverage,Member Day,121,22,132,342.11,8.1%,"41,500.96","25,782.84","15,718.12",QR Payment,FALSE,4.4,FALSE,FALSE
R01574,2026-05-15,?????,FALSE,E,Home & Living,Payday Promo,136,14,71,"1,748.83",14.3%,"106,410.83","70,908.99","35,501.84",E-Wallet,FALSE,4.3,FALSE,FALSE
R02781,2026-05-15,?????,FALSE,E,Fashion,Member Day,166,26,153,709.46,9.8%,"97,909.86","58,613.44","39,296.42",Mobile Banking,FALSE,5,FALSE,FALSE
R00078,2026-05-16,?????,TRUE,A,Electronics,None,121,22,60,"1,075.98",4.0%,"61,976.44","44,797.13","17,179.31",E-Wallet,FALSE,4.1,FALSE,FALSE
R00120,2026-05-16,?????,TRUE,A,Food & Beverage,None,146,23,184,499.85,2.8%,"89,397.87","55,537.28","33,860.59",Credit Card,FALSE,4.4,FALSE,FALSE
R00487,2026-05-16,?????,TRUE,A,Home & Living,Payday Promo,197,31,100,"1,496.76",10.7%,"133,660.76","91,981.68","41,679.08",E-Wallet,FALSE,4.2,FALSE,FALSE
R00667,2026-05-16,?????,TRUE,A,Food & Beverage,Member Day,119,26,149,165.08,7.6%,"22,727.50","14,084.82","8,642.68",E-Wallet,FALSE,4.9,FALSE,FALSE
R00877,2026-05-16,?????,TRUE,A,Beauty,None,115,21,86,588.67,5.1%,"48,044.12","24,241.28","23,802.84",E-Wallet,FALSE,4.1,FALSE,FALSE
R01585,2026-05-16,?????,TRUE,A,Fashion,Member Day,156,22,145,954.52,10.3%,"124,149.47","73,440.28","50,709.19",Credit Card,FALSE,3.8,FALSE,FALSE
R02563,2026-05-16,?????,TRUE,A,Beauty,None,143,25,101,736.41,1.6%,"73,187.64","35,391.94","37,795.70",QR Payment,FALSE,4.4,FALSE,FALSE
R00724,2026-05-16,?????,TRUE,B,Electronics,None,113,20,70,836.80,4.9%,"55,706.02","38,784.73","16,921.29",Mobile Banking,FALSE,4.5,FALSE,FALSE
R00846,2026-05-16,?????,TRUE,B,Food & Beverage,None,174,26,220,476.63,3.9%,"100,769.21","66,909.92","33,859.29",QR Payment,FALSE,4.4,FALSE,FALSE
R01024,2026-05-16,?????,TRUE,B,Fashion,Member Day,106,24,81,482.32,7.3%,"36,216.07","20,893.56","15,322.51",Credit Card,FALSE,4.2,FALSE,FALSE
R02067,2026-05-16,?????,TRUE,B,Food & Beverage,Clearance Sale,111,21,135,493.33,18.1%,"54,544.74","33,306.28","21,238.46",Credit Card,FALSE,4,FALSE,FALSE
R02961,2026-05-16,?????,TRUE,B,Electronics,None,121,21,73,673.81,2.4%,"48,007.39","35,700.61","12,306.78",QR Payment,TRUE,4.4,FALSE,FALSE
R00616,2026-05-16,?????,TRUE,C,Fashion,Member Day,74,16,75,43.29,7.6%,"3,000.00","1,711.58","1,288.42",Credit Card,FALSE,4.9,FALSE,FALSE
R01581,2026-05-16,?????,TRUE,C,Electronics,None,126,23,28,"2,287.91",2.4%,"62,523.90","42,749.89","19,774.01",E-Wallet,FALSE,3.9,FALSE,FALSE
R02698,2026-05-16,?????,TRUE,C,Food & Beverage,Payday Promo,279,40,308,680.83,10.2%,"188,306.46","118,700.89","69,605.57",Mobile Banking,FALSE,4.2,FALSE,FALSE
R00808,2026-05-16,?????,TRUE,D,Fashion,None,125,26,104,357.84,1.4%,"36,694.85","22,280.02","14,414.83",Mobile Banking,FALSE,4.3,FALSE,FALSE
R01498,2026-05-16,?????,TRUE,D,Fashion,None,108,18,100,451.22,1.9%,"44,264.84","26,045.25","18,219.59",Credit Card,FALSE,4.6,FALSE,FALSE
R00501,2026-05-16,?????,TRUE,E,Food & Beverage,None,120,20,150,476.74,2.9%,"69,437.89","41,118.15","28,319.74",Credit Card,FALSE,3.9,FALSE,FALSE
R01953,2026-05-16,?????,TRUE,E,Fashion,Clearance Sale,167,26,160,809.02,18.3%,"105,754.47","59,017.34","46,737.13",Credit Card,FALSE,4.6,FALSE,FALSE
R00880,2026-05-17,???????,TRUE,A,Home & Living,None,137,25,73,751.20,4.6%,"52,315.18","33,329.73","18,985.45",Mobile Banking,FALSE,3.9,FALSE,FALSE
R00985,2026-05-17,???????,TRUE,A,Beauty,None,124,16,80,984.24,1.4%,"77,636.59","42,279.28","35,357.31",Cash,FALSE,3.4,FALSE,FALSE
R01290,2026-05-17,???????,TRUE,A,Electronics,Payday Promo,198,30,70,"2,066.96",10.9%,"128,916.09","92,126.95","36,789.14",Mobile Banking,FALSE,4,FALSE,FALSE
R02200,2026-05-17,???????,TRUE,A,Fashion,None,131,22,113,837.36,5.1%,"89,795.91","50,960.77","38,835.14",Cash,FALSE,3.8,FALSE,FALSE
R00833,2026-05-17,???????,TRUE,B,Sports,None,128,18,62,"1,462.97",1.0%,"89,797.26","50,648.96","39,148.30",QR Payment,FALSE,4.7,FALSE,FALSE
R01062,2026-05-17,???????,TRUE,B,Fashion,Clearance Sale,165,27,157,524.43,15.1%,"69,903.19","40,601.27","29,301.92",Mobile Banking,FALSE,4.4,FALSE,FALSE
R01381,2026-05-17,???????,TRUE,C,Food & Beverage,None,131,32,157,143.37,2.9%,"21,856.29","12,791.86","9,064.43",E-Wallet,FALSE,4.6,FALSE,FALSE
R01746,2026-05-17,???????,TRUE,C,Electronics,None,137,20,49,"1,666.69",3.6%,"78,727.66","56,293.69","22,433.97",E-Wallet,FALSE,3.8,FALSE,FALSE
R02167,2026-05-17,???????,TRUE,C,Beauty,Member Day,155,31,99,748.06,7.9%,"68,206.96","33,653.73","34,553.23",Credit Card,FALSE,4.6,FALSE,FALSE
R02400,2026-05-17,???????,TRUE,C,Electronics,None,131,20,35,"2,555.96",4.8%,"85,164.45","65,655.26","19,509.19",Credit Card,FALSE,4.2,FALSE,FALSE
R02507,2026-05-17,???????,TRUE,C,Fashion,Weekend Boost,152,21,132,664.77,7.7%,"80,992.47","43,133.48","37,858.99",Credit Card,FALSE,4.4,FALSE,FALSE
R00968,2026-05-17,???????,TRUE,D,Sports,None,92,19,73,91.91,1.4%,"6,615.17","3,969.97","2,645.20",Credit Card,FALSE,5,FALSE,FALSE
R01661,2026-05-17,???????,TRUE,D,Beauty,None,161,26,108,687.60,4.3%,"71,067.38","35,129.25","35,938.13",Cash,FALSE,4.2,FALSE,FALSE
R02243,2026-05-17,???????,TRUE,D,Home & Living,None,182,29,115,"1,092.65",3.2%,"121,633.33","76,112.95","45,520.38",QR Payment,FALSE,3.8,FALSE,FALSE
R02682,2026-05-17,???????,TRUE,D,Beauty,None,59,15,30,473.74,2.0%,"13,927.99","7,396.77","6,531.22",Credit Card,FALSE,4.1,FALSE,FALSE
R01421,2026-05-17,???????,TRUE,E,Sports,Clearance Sale,148,28,87,874.71,19.0%,"61,641.03","37,069.62","24,571.41",Mobile Banking,FALSE,4.7,FALSE,FALSE
R01643,2026-05-17,???????,TRUE,E,Fashion,None,184,28,167,708.27,2.3%,"115,561.38","62,294.18","53,267.20",Credit Card,FALSE,4.8,FALSE,FALSE
R01863,2026-05-17,???????,TRUE,E,Food & Beverage,None,120,23,156,270.49,2.7%,"41,056.77","25,394.79","15,661.98",E-Wallet,FALSE,4.8,FALSE,FALSE
R02079,2026-05-17,???????,TRUE,E,Beauty,None,127,22,103,661.44,2.6%,"66,357.26","33,752.39","32,604.87",Mobile Banking,FALSE,4.7,FALSE,FALSE
R02188,2026-05-17,???????,TRUE,E,Home & Living,None,74,18,45,120.45,2.2%,"5,301.10","3,478.45","1,822.65",Cash,FALSE,5,FALSE,FALSE
R02438,2026-05-17,???????,TRUE,E,Food & Beverage,None,193,30,241,525.66,3.8%,"121,870.74","75,178.35","46,692.39",Credit Card,FALSE,4.2,FALSE,FALSE
R02508,2026-05-17,???????,TRUE,E,Electronics,None,155,26,69,"1,181.48",1.2%,"80,544.16","57,373.49","23,170.67",Mobile Banking,FALSE,3.3,FALSE,FALSE
R01633,2026-05-18,??????,FALSE,A,Home & Living,None,153,29,88,939.48,2.9%,"80,276.67","52,642.61","27,634.06",Mobile Banking,FALSE,4.7,FALSE,FALSE
R02394,2026-05-18,??????,FALSE,A,Beauty,None,133,22,111,747.07,4.8%,"78,944.25","40,253.15","38,691.10",Credit Card,FALSE,4.5,FALSE,FALSE
R00599,2026-05-18,??????,FALSE,B,Home & Living,None,60,15,50,289.21,4.4%,"13,824.26","9,232.92","4,591.34",Credit Card,FALSE,4.1,FALSE,FALSE
R01029,2026-05-18,??????,FALSE,B,Fashion,None,116,23,78,484.18,4.7%,"35,990.82","20,611.50","15,379.32",E-Wallet,FALSE,4.7,FALSE,FALSE
R01253,2026-05-18,??????,FALSE,B,Home & Living,Payday Promo,128,19,73,"1,352.84",12.0%,"86,906.18","59,084.50","27,821.68",Credit Card,FALSE,5,FALSE,FALSE
R02559,2026-05-18,??????,FALSE,B,Electronics,None,131,20,31,"2,959.31",3.1%,"88,894.79","64,968.78","23,926.01",Cash,FALSE,4.2,FALSE,FALSE
R02653,2026-05-18,??????,FALSE,B,Fashion,None,123,23,101,683.87,2.3%,"67,482.30","39,970.87","27,511.43",QR Payment,FALSE,4.5,FALSE,FALSE
R02290,2026-05-18,??????,FALSE,C,Sports,Member Day,138,19,92,"1,225.08",8.1%,"103,577.72","61,956.07","41,621.65",QR Payment,FALSE,4.3,FALSE,FALSE
R02495,2026-05-18,??????,FALSE,C,Electronics,Payday Promo,130,14,59,"2,143.85",9.5%,"114,470.78","78,508.20","35,962.58",Credit Card,TRUE,3.9,FALSE,FALSE
R02511,2026-05-18,??????,FALSE,C,Home & Living,None,122,18,65,904.64,1.4%,"57,978.33","36,695.51","21,282.82",Mobile Banking,FALSE,4.1,FALSE,FALSE
R02603,2026-05-18,??????,FALSE,C,Fashion,Clearance Sale,89,18,90,348.11,18.7%,"25,470.92","14,287.72","11,183.20",Mobile Banking,FALSE,5,FALSE,FALSE
R00387,2026-05-18,??????,FALSE,D,Food & Beverage,None,47,8,41,75.36,2.9%,"3,000.00","1,954.06","1,045.94",QR Payment,FALSE,4.1,FALSE,FALSE
R01895,2026-05-18,??????,FALSE,D,Home & Living,None,113,18,49,"1,254.41",0.0%,"61,466.23","40,490.13","20,976.10",Credit Card,FALSE,3.7,FALSE,FALSE
R02478,2026-05-18,??????,FALSE,D,Beauty,None,175,32,138,748.17,4.6%,"98,497.49","52,101.80","46,395.69",QR Payment,FALSE,3.3,FALSE,FALSE
R02604,2026-05-18,??????,FALSE,D,Food & Beverage,None,139,25,172,390.85,3.9%,"64,603.61","41,587.82","23,015.79",QR Payment,FALSE,4.2,FALSE,FALSE
R01476,2026-05-18,??????,FALSE,E,Electronics,None,159,25,72,"1,164.46",3.0%,"81,325.99","59,799.57","21,526.42",QR Payment,FALSE,5,FALSE,FALSE
R00261,2026-05-19,??????,FALSE,A,Fashion,None,129,21,121,706.19,0.8%,"84,765.00","46,438.83","38,326.17",QR Payment,FALSE,3.8,FALSE,FALSE
R01694,2026-05-19,??????,FALSE,A,Sports,None,113,17,57,"1,022.54",3.2%,"56,419.49","32,207.66","24,211.83",Cash,FALSE,3.6,FALSE,FALSE
R02857,2026-05-19,??????,FALSE,A,Fashion,None,101,16,115,388.67,5.2%,"42,372.47","25,100.47","17,272.00",Credit Card,FALSE,3.3,FALSE,FALSE
R00036,2026-05-19,??????,FALSE,B,Home & Living,None,123,19,51,"1,494.37",4.1%,"73,088.22","46,714.12","26,374.10",E-Wallet,FALSE,4.2,FALSE,FALSE
R00295,2026-05-19,??????,FALSE,C,Home & Living,Weekend Boost,93,15,56,860.12,9.1%,"43,783.66","28,569.03","15,214.63",QR Payment,FALSE,4.7,FALSE,FALSE
R01087,2026-05-19,??????,FALSE,C,Food & Beverage,None,100,18,109,454.57,5.1%,"47,020.79","29,532.25","17,488.54",Credit Card,FALSE,4.5,FALSE,FALSE
R01218,2026-05-19,??????,FALSE,C,Sports,Weekend Boost,135,26,69,"1,173.46",6.4%,"75,786.45","44,060.74","31,725.71",Cash,FALSE,4.9,FALSE,FALSE
R00490,2026-05-20,???,FALSE,A,Home & Living,Weekend Boost,83,12,41,909.48,4.6%,"35,573.47","23,149.40","12,424.07",Cash,TRUE,4.1,FALSE,FALSE
R00767,2026-05-20,???,FALSE,A,Fashion,None,114,19,111,534.13,6.8%,"55,256.57","32,936.20","22,320.37",Credit Card,FALSE,5,FALSE,FALSE
R01259,2026-05-20,???,FALSE,A,Food & Beverage,Clearance Sale,170,24,218,623.03,20.0%,"108,655.80","67,181.62","41,474.18",E-Wallet,TRUE,3.8,FALSE,FALSE
R00154,2026-05-20,???,FALSE,B,Beauty,None,130,23,93,656.43,3.0%,"59,216.45","28,646.89","30,569.56",Cash,FALSE,3.5,FALSE,FALSE
R01366,2026-05-20,???,FALSE,B,Sports,Payday Promo,68,17,10,"1,853.41",12.8%,"16,161.73","9,080.63","7,081.10",Credit Card,FALSE,4.9,FALSE,FALSE
R00646,2026-05-20,???,FALSE,C,Fashion,None,184,27,168,687.93,2.9%,"112,221.09","65,347.63","46,873.46",QR Payment,FALSE,4,FALSE,FALSE
R00831,2026-05-20,???,FALSE,C,Fashion,None,155,22,124,926.20,3.1%,"111,288.30","63,284.61","48,003.69",QR Payment,FALSE,3.5,FALSE,FALSE
R02457,2026-05-20,???,FALSE,C,Fashion,Weekend Boost,175,28,175,717.17,10.9%,"111,824.53","68,070.56","43,753.97",Mobile Banking,FALSE,4.4,FALSE,FALSE
R00012,2026-05-20,???,FALSE,D,Home & Living,None,103,20,54,884.24,1.9%,"46,841.65","29,175.47","17,666.18",Credit Card,FALSE,3.3,FALSE,FALSE
R00502,2026-05-20,???,FALSE,D,Food & Beverage,None,141,23,168,516.32,2.8%,"84,313.23","53,378.08","30,935.15",Cash,FALSE,4.3,FALSE,FALSE
R01208,2026-05-20,???,FALSE,D,Food & Beverage,Weekend Boost,107,17,140,541.16,9.2%,"68,792.40","42,453.16","26,339.24",Credit Card,FALSE,4.6,FALSE,FALSE
R00896,2026-05-20,???,FALSE,E,Electronics,None,132,17,59,"1,670.97",2.1%,"96,516.95","69,425.30","27,091.65",Cash,FALSE,3.8,FALSE,FALSE
R01049,2026-05-20,???,FALSE,E,Electronics,Payday Promo,115,22,36,"2,004.76",10.6%,"64,521.30","47,238.93","17,282.37",QR Payment,FALSE,5,FALSE,FALSE
R01676,2026-05-20,???,FALSE,E,Beauty,None,39,15,27,113.96,2.5%,"3,000.00","1,431.34","1,568.66",Mobile Banking,FALSE,4.2,FALSE,FALSE
R02011,2026-05-21,????????,FALSE,A,Beauty,Payday Promo,147,29,124,685.14,11.4%,"75,272.71","36,529.56","38,743.15",Mobile Banking,FALSE,3.9,FALSE,FALSE
R02244,2026-05-21,????????,FALSE,A,Fashion,Clearance Sale,69,18,49,98.43,19.5%,"3,882.74","2,245.31","1,637.43",Mobile Banking,FALSE,4.1,FALSE,FALSE
R01336,2026-05-21,????????,FALSE,B,Electronics,None,119,20,44,"1,638.23",3.3%,"69,703.58","50,653.33","19,050.25",QR Payment,FALSE,4.7,FALSE,FALSE
R01919,2026-05-21,????????,FALSE,B,Beauty,None,94,19,63,571.21,5.0%,"34,187.10","16,825.88","17,361.22",Cash,FALSE,4.8,FALSE,FALSE
R02520,2026-05-21,????????,FALSE,B,Fashion,Payday Promo,185,25,136,"1,079.04",10.8%,"130,899.96","75,928.57","54,971.39",Credit Card,FALSE,5,FALSE,FALSE
R02738,2026-05-21,????????,FALSE,B,Food & Beverage,None,125,22,127,388.43,3.1%,"47,801.77","27,942.49","19,859.28",E-Wallet,FALSE,4,FALSE,FALSE
R00869,2026-05-21,????????,FALSE,C,Food & Beverage,Member Day,170,23,199,584.90,5.7%,"109,760.71","66,306.48","43,454.23",Credit Card,FALSE,4,FALSE,FALSE
R01095,2026-05-21,????????,FALSE,C,Sports,Member Day,111,23,86,391.77,8.4%,"30,861.97","17,978.29","12,883.68",E-Wallet,FALSE,4.8,FALSE,FALSE
R01535,2026-05-21,????????,FALSE,C,Beauty,None,123,23,103,584.08,3.5%,"58,054.95","31,753.21","26,301.74",QR Payment,FALSE,4.4,FALSE,FALSE
R01964,2026-05-21,????????,FALSE,C,Food & Beverage,None,124,23,176,381.83,3.2%,"65,051.78","41,816.92","23,234.86",Credit Card,FALSE,5,FALSE,FALSE
R02816,2026-05-21,????????,FALSE,C,Food & Beverage,None,159,29,177,476.39,3.5%,"81,370.37","46,730.22","34,640.15",Credit Card,FALSE,3.6,FALSE,FALSE
R00892,2026-05-21,????????,FALSE,D,Home & Living,Member Day,146,24,92,"1,113.88",8.7%,"93,561.46","59,208.13","34,353.33",Mobile Banking,FALSE,4.6,FALSE,FALSE
R02017,2026-05-21,????????,FALSE,D,Home & Living,None,161,25,80,"1,188.08",3.4%,"91,814.74","55,505.58","36,309.16",Mobile Banking,FALSE,4.1,FALSE,FALSE
R02528,2026-05-21,????????,FALSE,D,Home & Living,None,162,28,86,917.83,3.7%,"76,013.09","50,346.14","25,666.95",Credit Card,TRUE,3.2,FALSE,FALSE
R00411,2026-05-21,????????,FALSE,E,Home & Living,Clearance Sale,117,17,68,"1,026.01",18.0%,"57,210.32","37,617.92","19,592.40",E-Wallet,FALSE,4.9,FALSE,FALSE
R02880,2026-05-22,?????,FALSE,A,Food & Beverage,Clearance Sale,157,26,179,554.65,18.0%,"81,411.16","51,268.17","30,142.99",Mobile Banking,FALSE,4,FALSE,FALSE
R00199,2026-05-22,?????,FALSE,B,Home & Living,None,90,16,56,577.80,2.8%,"31,450.63","20,041.23","11,409.40",E-Wallet,FALSE,4.2,FALSE,FALSE
R00769,2026-05-22,?????,FALSE,B,Fashion,Weekend Boost,140,23,103,"1,085.98",5.6%,"105,591.53","60,496.59","45,094.94",Cash,TRUE,4.3,FALSE,FALSE
R01156,2026-05-22,?????,FALSE,B,Electronics,Payday Promo,205,33,90,"1,305.10",9.9%,"105,830.59","79,607.51","26,223.08",E-Wallet,FALSE,5,FALSE,FALSE
R01590,2026-05-22,?????,FALSE,B,Home & Living,None,168,22,106,"1,304.93",1.8%,"135,832.35","86,965.96","48,866.39",E-Wallet,FALSE,4.5,FALSE,FALSE
R01802,2026-05-22,?????,FALSE,B,Sports,None,133,21,81,985.82,3.1%,"77,376.32","44,154.65","33,221.67",QR Payment,FALSE,4.3,FALSE,FALSE
R02693,2026-05-22,?????,FALSE,B,Electronics,None,127,27,37,"1,578.81",3.1%,"56,605.12","39,830.60","16,774.52",QR Payment,FALSE,3.9,FALSE,FALSE
R02974,2026-05-22,?????,FALSE,B,Food & Beverage,None,92,19,95,369.30,5.3%,"33,223.65","20,849.68","12,373.97",QR Payment,FALSE,4.4,FALSE,FALSE
R00207,2026-05-22,?????,FALSE,C,Food & Beverage,None,101,24,130,213.47,0.7%,"27,556.21","17,185.88","10,370.33",Credit Card,FALSE,4.3,FALSE,FALSE
R00213,2026-05-22,?????,FALSE,C,Fashion,Member Day,120,18,106,876.61,9.1%,"84,464.56","50,412.95","34,051.61",Credit Card,FALSE,4.4,FALSE,FALSE
R00299,2026-05-22,?????,FALSE,C,Fashion,Member Day,118,23,100,463.34,7.2%,"42,997.96","25,741.63","17,256.33",E-Wallet,FALSE,4.3,FALSE,FALSE
R02007,2026-05-22,?????,FALSE,C,Home & Living,None,162,25,86,"1,252.15",2.8%,"104,669.40","65,044.46","39,624.94",Credit Card,FALSE,3.8,FALSE,FALSE
R02888,2026-05-22,?????,FALSE,C,Fashion,None,142,23,123,679.89,3.6%,"80,615.73","48,208.87","32,406.86",Credit Card,FALSE,4.1,FALSE,FALSE
R02955,2026-05-22,?????,FALSE,C,Fashion,Member Day,117,17,100,980.22,7.6%,"90,572.28","53,396.11","37,176.17",Credit Card,FALSE,4.9,FALSE,FALSE
R00964,2026-05-22,?????,FALSE,D,Fashion,None,119,18,73,"1,005.26",0.4%,"73,090.16","43,023.71","30,066.45",Credit Card,FALSE,4.3,FALSE,FALSE
R01080,2026-05-22,?????,FALSE,D,Food & Beverage,Weekend Boost,156,26,190,415.97,7.5%,"73,107.58","46,735.80","26,371.78",Cash,FALSE,4.7,FALSE,FALSE
R02747,2026-05-22,?????,FALSE,D,Beauty,Member Day,143,24,122,631.39,7.5%,"71,252.59","35,526.45","35,726.14",QR Payment,FALSE,3.6,FALSE,FALSE
R00872,2026-05-22,?????,FALSE,E,Food & Beverage,None,109,16,144,512.39,0.3%,"73,562.77","44,634.49","28,928.28",QR Payment,FALSE,4.8,FALSE,FALSE
R00132,2026-05-23,?????,TRUE,A,Beauty,Member Day,158,28,118,706.16,6.0%,"78,327.46","37,914.17","40,413.29",QR Payment,FALSE,4,FALSE,FALSE
R00677,2026-05-23,?????,TRUE,A,Beauty,Weekend Boost,143,24,109,964.14,8.4%,"96,264.03","47,961.65","48,302.38",QR Payment,FALSE,4,FALSE,FALSE
R02877,2026-05-23,?????,TRUE,A,Fashion,None,134,27,109,479.01,5.7%,"49,235.68","28,443.79","20,791.89",QR Payment,FALSE,4.3,FALSE,FALSE
R00811,2026-05-23,?????,TRUE,B,Food & Beverage,None,80,22,104,30.11,4.2%,"3,000.00","1,852.65","1,147.35",QR Payment,FALSE,3.8,FALSE,FALSE
